,country,year,sex,age,suicides_no,population,percentage
42224,United States of America,2004,male,35-54 years,10145.0,42486552.0,0.023878143841844356
42225,United States of America,2004,male,5-14 years,187.0,20860278.0,0.0008964405939364758
42226,United States of America,2004,male,55-74 years,4989.0,22427063.0,0.022245445157040848
42227,United States of America,2004,male,75+ years,2496.0,6726102.0,0.03710916069961472
42228,United States of America,2005,female,15-24 years,714.0,20429690.0,0.003494913530259147
42229,United States of America,2005,female,25-34 years,924.0,19721652.0,0.004685205884375203
42230,United States of America,2005,female,35-54 years,3209.0,43509335.0,0.007375428744199377
42231,United States of America,2005,female,5-14 years,68.0,19721304.0,0.0003448047857281648
42232,United States of America,2005,female,55-74 years,1364.0,25839240.0,0.005278793029516348
42233,United States of America,2005,female,75+ years,450.0,11267059.0,0.0039939437611891445
42234,United States of America,2005,male,15-24 years,3498.0,21647159.0,0.016159164350388888
42235,United States of America,2005,male,25-34 years,4066.0,20421260.0,0.019910622557080218
42236,United States of America,2005,male,35-54 years,10332.0,42835394.0,0.024120240378785823
42237,United States of America,2005,male,5-14 years,204.0,20675232.0,0.0009866878398269003
42238,United States of America,2005,male,55-74 years,5190.0,23156114.0,0.022413087100884025
42239,United States of America,2005,male,75+ years,2610.0,6883241.0,0.0379181841809694
42240,United States of America,2006,female,15-24 years,661.0,20590472.0,0.003210222669980562
42241,United States of America,2006,female,25-34 years,932.0,19851326.0,0.004694900481710894
42242,United States of America,2006,female,35-54 years,3376.0,43805214.0,0.007706845125787994
42243,United States of America,2006,female,5-14 years,66.0,19697164.0,0.00033507361770455886
42244,United States of America,2006,female,55-74 years,1536.0,26609380.0,0.00577240055950195
42245,United States of America,2006,female,75+ years,421.0,11356899.0,0.00370699783453212
42246,United States of America,2006,male,15-24 years,3528.0,21844954.0,0.01615018278363049
42247,United States of America,2006,male,25-34 years,4053.0,20564653.0,0.019708574708262764
42248,United States of America,2006,male,35-54 years,10641.0,43139910.0,0.02466625451930706
42249,United States of America,2006,male,5-14 years,153.0,20640120.0,0.0007412747600304649
42250,United States of America,2006,male,55-74 years,5431.0,23894147.0,0.022729415701677903
42251,United States of America,2006,male,75+ years,2494.0,6986609.0,0.03569685952083479
42252,United States of America,2007,female,15-24 years,659.0,20765167.0,0.003173583915795139
42253,United States of America,2007,female,25-34 years,997.0,19839678.0,0.005025283172438584
42254,United States of America,2007,female,35-54 years,3525.0,43607902.0,0.008083397362248704
42255,United States of America,2007,female,5-14 years,53.0,19714203.0,0.0002688417076764402
42256,United States of America,2007,female,55-74 years,1684.0,27395858.0,0.006146914617530869
42257,United States of America,2007,female,75+ years,411.0,11421017.0,0.00359862873857906
42258,United States of America,2007,male,15-24 years,3481.0,22014323.0,0.015812432660318468
42259,United States of America,2007,male,25-34 years,4281.0,20531378.0,0.020851011558990343
42260,United States of America,2007,male,35-54 years,10978.0,42992076.0,0.025534938112781527
42261,United States of America,2007,male,5-14 years,131.0,20659096.0,0.0006341032540823664
42262,United States of America,2007,male,55-74 years,5830.0,24661084.0,0.023640485552054405
42263,United States of America,2007,male,75+ years,2566.0,7056824.0,0.03636196679979549
42264,United States of America,2008,female,15-24 years,738.0,21149435.0,0.0034894549192448876
42265,United States of America,2008,female,25-34 years,1027.0,19812423.0,0.005183616360300807
42266,United States of America,2008,female,35-54 years,3619.0,42893858.0,0.008437105377651037
42267,United States of America,2008,female,5-14 years,68.0,20113575.0,0.0003380801274760951
42268,United States of America,2008,female,55-74 years,1703.0,28307998.0,0.006015967642784206
42269,United States of America,2008,female,75+ years,428.0,11038522.0,0.0038773306788716824
42270,United States of America,2008,male,15-24 years,3560.0,22184611.0,0.01604715989836378
42271,United States of America,2008,male,25-34 years,4273.0,20007152.0,0.02135736260713169
42272,United States of America,2008,male,35-54 years,11371.0,43002471.0,0.02644266651560558
42273,United States of America,2008,male,5-14 years,154.0,21074651.0,0.0007307357070824092
42274,United States of America,2008,male,55-74 years,6558.0,25698503.0,0.025518996184330272
42275,United States of America,2008,male,75+ years,2531.0,7072366.0,0.035787175041563174
42276,United States of America,2009,female,15-24 years,776.0,21299140.0,0.0036433395902369767
42277,United States of America,2009,female,25-34 years,1027.0,19992900.0,0.005136823572368191
42278,United States of America,2009,female,35-54 years,3664.0,42836835.0,0.008553386355457868
42279,United States of America,2009,female,5-14 years,90.0,20181953.0,0.00044594296696657653
42280,United States of America,2009,female,55-74 years,1875.0,29296258.0,0.006400134788545349
42281,United States of America,2009,female,75+ years,389.0,11101144.0,0.003504143356756745
42282,United States of America,2009,male,15-24 years,3595.0,22343137.0,0.016089951916778738
42283,United States of America,2009,male,25-34 years,4293.0,20205941.0,0.021246226542975654
42284,United States of America,2009,male,35-54 years,11613.0,42932194.0,0.027049630866757008
42285,United States of America,2009,male,5-14 years,175.0,21139852.0,0.0008278203650621585
42286,United States of America,2009,male,55-74 years,6851.0,26664733.0,0.025693113071861624
42287,United States of America,2009,male,75+ years,2552.0,7168575.0,0.03559982283787224
42288,United States of America,2010,female,15-24 years,830.0,21395712.0,0.0038792819794919654
42289,United States of America,2010,female,25-34 years,1092.0,20180858.0,0.005411068250913811
42290,United States of America,2010,female,35-54 years,3604.0,42711237.0,0.008438060457017437
42291,United States of America,2010,female,5-14 years,87.0,20250632.0,0.0004296162213604
42292,United States of America,2010,female,55-74 years,2071.0,30326595.0,0.006828989538720058
42293,United States of America,2010,female,75+ years,403.0,11163521.0,0.003609972158425644
42294,United States of America,2010,male,15-24 years,3772.0,22463069.0,0.016792006470709768
42295,United States of America,2010,male,25-34 years,4645.0,20409866.0,0.02275860115887091
42296,United States of America,2010,male,35-54 years,11767.0,42798501.0,0.027493953584963173
42297,United States of America,2010,male,5-14 years,187.0,21207667.0,0.0008817565835978092
42298,United States of America,2010,male,55-74 years,7287.0,27667895.0,0.02633738490044147
42299,United States of America,2010,male,75+ years,2617.0,7263596.0,0.036028986193615394
42300,United States of America,2011,female,15-24 years,863.0,21552069.0,0.004004255925498383
42301,United States of America,2011,female,25-34 years,1238.0,20408037.0,0.006066237531811609
42302,United States of America,2011,female,35-54 years,3776.0,42485156.0,0.008887810133026227
42303,United States of America,2011,female,5-14 years,86.0,20251453.0,0.0004246608872953462
42304,United States of America,2011,female,55-74 years,2128.0,31268702.0,0.006805527137007478
42305,United States of America,2011,female,75+ years,421.0,11270969.0,0.003735260029550254
42306,United States of America,2011,male,15-24 years,3959.0,22622559.0,0.017500230632617644
42307,United States of America,2011,male,25-34 years,4862.0,20698307.0,0.023489843879501836
42308,United States of America,2011,male,35-54 years,11681.0,42566273.0,0.02744191393030816
42309,United States of America,2011,male,5-14 years,201.0,21185153.0,0.0009487776651884459
42310,United States of America,2011,male,55-74 years,7572.0,28556351.0,0.026515992887186462
42311,United States of America,2011,male,75+ years,2721.0,7448796.0,0.03652939347513343
42312,United States of America,2012,female,15-24 years,954.0,21653970.0,0.0044056586390394
42313,United States of America,2012,female,25-34 years,1231.0,20667924.0,0.005956089252118404
42314,United States of America,2012,female,35-54 years,3857.0,42238495.0,0.009131480655264824
42315,United States of America,2012,female,5-14 years,85.0,20273917.0,0.0004192579065998938
42316,United States of America,2012,female,55-74 years,2264.0,32244829.0,0.007021280838549338
42317,United States of America,2012,female,75+ years,428.0,11375645.0,0.003762424020791788
42318,United States of America,2012,male,15-24 years,3918.0,22713083.0,0.017249969984259733
42319,United States of America,2012,male,25-34 years,4985.0,21028158.0,0.023706308465059087
42320,United States of America,2012,male,35-54 years,11763.0,42326226.0,0.027791280044670175
42321,United States of America,2012,male,5-14 years,226.0,21198150.0,0.001066130770845569
42322,United States of America,2012,male,55-74 years,8032.0,29473157.0,0.027251916040076735
42323,United States of America,2012,male,75+ years,2853.0,7633574.0,0.0373743674981077
42324,United States of America,2013,female,15-24 years,975.0,21698877.0,0.004493320092095089
42325,United States of America,2013,female,25-34 years,1285.0,20951958.0,0.006133078350004329
42326,United States of America,2013,female,35-54 years,3776.0,41983845.0,0.008993935643579094
42327,United States of America,2013,female,5-14 years,143.0,20308672.0,0.0007041326975983462
42328,United States of America,2013,female,55-74 years,2484.0,33229667.0,0.007475247946360702
42329,United States of America,2013,female,75+ years,431.0,11486590.0,0.0037522014801607785
42330,United States of America,2013,male,15-24 years,3903.0,22735631.0,0.017166886637102793
42331,United States of America,2013,male,25-34 years,5063.0,21386891.0,0.02367338010933894
42332,United States of America,2013,male,35-54 years,11396.0,42085688.0,0.02707808887429855
42333,United States of America,2013,male,5-14 years,252.0,21233001.0,0.0011868317625002701
42334,United States of America,2013,male,55-74 years,8445.0,30405404.0,0.02777466795047354
42335,United States of America,2013,male,75+ years,2990.0,7816638.0,0.03825173943068619
42336,United States of America,2014,female,15-24 years,990.0,21691057.0,0.004564092934705764
42337,United States of America,2014,female,25-34 years,1347.0,21250636.0,0.006338633817830204
42338,United States of America,2014,female,35-54 years,4018.0,41742299.0,0.009625727610259321
42339,United States of America,2014,female,5-14 years,151.0,20336916.0,0.0007424921261414464
42340,United States of America,2014,female,55-74 years,2676.0,34193742.0,0.007825993423007053
42341,United States of America,2014,female,75+ years,477.0,11616299.0,0.00410629926106413
42342,United States of America,2014,male,15-24 years,4089.0,22700273.0,0.018012999226925598
42343,United States of America,2014,male,25-34 years,5222.0,21760455.0,0.02399765997540033
42344,United States of America,2014,male,35-54 years,11455.0,41858354.0,0.027366102355577574
42345,United States of America,2014,male,5-14 years,277.0,21264881.0,0.001302617211918562
42346,United States of America,2014,male,55-74 years,8961.0,31339875.0,0.028592966627977938
42347,United States of America,2014,male,75+ years,3106.0,7994948.0,0.03884953348039287
42348,United States of America,2015,female,15-24 years,1132.0,21633813.0,0.005232549620355876
42349,United States of America,2015,female,25-34 years,1444.0,21555712.0,0.006698920453195887
42350,United States of America,2015,female,35-54 years,4053.0,41531809.0,0.009758785127804087
42351,United States of America,2015,female,5-14 years,158.0,20342901.0,0.0007766837188068704
42352,United States of America,2015,female,55-74 years,2872.0,35115610.0,0.00817869887494479
42353,United States of America,2015,female,75+ years,540.0,11778666.0,0.004584559915358836
42354,United States of America,2015,male,15-24 years,4359.0,22615073.0,0.019274755381068195
42355,United States of America,2015,male,25-34 years,5503.0,22137097.0,0.024858724700894612
42356,United States of America,2015,male,35-54 years,11634.0,41658010.0,0.027927402197080467
42357,United States of America,2015,male,5-14 years,255.0,21273987.0,0.001198646967303308
42358,United States of America,2015,male,55-74 years,9068.0,32264697.0,0.02810502141086278
42359,United States of America,2015,male,75+ years,3171.0,8171136.0,0.0388073335213121
42360,United States of America,2016,female,15-24 years,,21601501.0,
42361,United States of America,2016,female,25-34 years,,21857682.0,
